date,Hour,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Weekday Name
6/6/2017,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Tuesday
6/7/2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Wednesday
6/7/2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Wednesday
6/7/2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Wednesday
6/7/2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Wednesday
6/7/2017,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Wednesday
6/7/2017,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Wednesday
6/7/2017,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Wednesday
6/7/2017,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Wednesday
6/7/2017,8,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2017,6,Wednesday
6/7/2017,9,0.0,0.0,1.0,1.0,2.0,0.0,10.0,0.0,2017,6,Wednesday
6/7/2017,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Wednesday
6/7/2017,11,1.0,1.033,0.0,2.0,0.0,0.0,0.0,0.0,2017,6,Wednesday
6/7/2017,12,0.33,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2017,6,Wednesday
6/7/2017,13,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2017,6,Wednesday
6/7/2017,14,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2017,6,Wednesday
6/7/2017,15,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2017,6,Wednesday
6/7/2017,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,6,Wednesday
6/7/2017,17,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2017,6,Wednesday
6/7/2017,18,1.0,0.33,0.0,4.0,3.0,0.0,0.0,0.0,2017,6,Wednesday
6/7/2017,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017,6,Wednesday
6/7/2017,20,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,2017,6,Wednesday
6/7/2017,21,0.0,0.33,0.0,2.0,1.0,0.0,10.0,0.0,2017,6,Wednesday
6/7/2017,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Wednesday
6/7/2017,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Wednesday
6/8/2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Thursday
6/8/2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Thursday
6/8/2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Thursday
6/8/2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Thursday
6/8/2017,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Thursday
6/8/2017,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Thursday
6/8/2017,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Thursday
6/8/2017,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Thursday
6/8/2017,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,6,Thursday
6/8/2017,9,0.0,0.33,0.0,1.0,0.0,0.0,0.0,1.0,2017,6,Thursday
6/8/2017,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,2017,6,Thursday
6/8/2017,11,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2017,6,Thursday
6/8/2017,12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,2017,6,Thursday
6/8/2017,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Thursday
6/8/2017,14,1.0,0.13,0.0,8.0,0.0,0.0,0.0,0.0,2017,6,Thursday
6/8/2017,15,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2017,6,Thursday
6/8/2017,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,6,Thursday
6/8/2017,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,6,Thursday
6/8/2017,18,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2017,6,Thursday
6/8/2017,19,1.0,1.33,0.0,1.0,0.0,0.0,2.0,0.0,2017,6,Thursday
6/8/2017,20,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2017,6,Thursday
6/8/2017,21,1.0,0.033,0.0,3.0,0.0,0.0,0.0,2.0,2017,6,Thursday
6/8/2017,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Thursday
6/8/2017,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Thursday
6/9/2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Friday
6/9/2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Friday
6/9/2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Friday
6/9/2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Friday
6/9/2017,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Friday
6/9/2017,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Friday
6/9/2017,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Friday
6/9/2017,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Friday
6/9/2017,8,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2017,6,Friday
6/9/2017,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2017,6,Friday
6/9/2017,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2017,6,Friday
6/9/2017,11,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2017,6,Friday
6/9/2017,12,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,2017,6,Friday
6/9/2017,13,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2017,6,Friday
6/9/2017,14,0.0,0.33,1.0,0.0,0.0,0.0,0.0,1.0,2017,6,Friday
6/9/2017,15,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Friday
6/9/2017,16,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,6,Friday
6/9/2017,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Friday
6/9/2017,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,6,Friday
6/9/2017,19,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Friday
6/9/2017,20,0.0,0.33,0.0,1.0,0.0,0.0,0.0,2.0,2017,6,Friday
6/9/2017,21,0.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,2017,6,Friday
6/9/2017,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Friday
6/9/2017,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Friday
6/10/2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Saturday
6/10/2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Saturday
6/10/2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Saturday
6/10/2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Saturday
6/10/2017,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Saturday
6/10/2017,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Saturday
6/10/2017,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Saturday
6/10/2017,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Saturday
6/10/2017,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,6,Saturday
6/10/2017,9,1.0,0.33,1.0,1.0,1.0,0.0,0.0,1.0,2017,6,Saturday
6/10/2017,10,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2017,6,Saturday
6/10/2017,11,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2017,6,Saturday
6/10/2017,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Saturday
6/10/2017,13,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2017,6,Saturday
6/10/2017,14,0.0,0.34,0.0,2.0,0.0,0.0,0.0,0.0,2017,6,Saturday
6/10/2017,15,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2017,6,Saturday
6/10/2017,16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2017,6,Saturday
6/10/2017,17,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2017,6,Saturday
6/10/2017,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Saturday
6/10/2017,19,0.0,0.34,0.0,1.0,0.0,0.0,0.0,0.0,2017,6,Saturday
6/10/2017,20,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2017,6,Saturday
6/10/2017,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Saturday
6/10/2017,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Saturday
6/10/2017,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Saturday
6/11/2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,8,2.0,0.33,0.0,5.0,0.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,9,1.0,0.33,2.0,0.0,0.0,0.0,1.0,0.0,2017,6,Sunday
6/11/2017,10,0.0,1.0,1.0,4.25,0.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,11,0.0,0.0,1.5,2.0,3.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,13,0.0,1.33,0.0,5.0,2.0,0.0,1.0,0.0,2017,6,Sunday
6/11/2017,14,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,15,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,16,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,17,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,18,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2017,6,Sunday
6/11/2017,19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2017,6,Sunday
6/11/2017,20,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Sunday
6/11/2017,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Sunday
6/12/2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Monday
6/12/2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Monday
6/12/2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Monday
6/12/2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Monday
6/12/2017,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Monday
6/12/2017,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Monday
6/12/2017,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Monday
6/12/2017,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Monday
6/12/2017,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,6,Monday
6/12/2017,9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2017,6,Monday
6/12/2017,10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2017,6,Monday
6/12/2017,11,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2017,6,Monday
6/12/2017,12,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Monday
6/12/2017,13,0.0,0.34,0.0,0.1,0.0,0.0,0.0,5.0,2017,6,Monday
6/12/2017,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Monday
6/12/2017,15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2017,6,Monday
6/12/2017,16,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2017,6,Monday
6/12/2017,17,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,6,Monday
6/12/2017,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017,6,Monday
6/12/2017,19,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2017,6,Monday
6/12/2017,20,0.0,0.0,1.0,4.0,0.0,0.0,5.0,3.0,2017,6,Monday
6/12/2017,21,1.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,2017,6,Monday
6/12/2017,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Monday
6/12/2017,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,Monday
7/1/2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Saturday
7/1/2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Saturday
7/1/2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Saturday
7/1/2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Saturday
7/1/2017,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Saturday
7/1/2017,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Saturday
7/1/2017,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Saturday
7/1/2017,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Saturday
7/1/2017,8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2017,7,Saturday
7/1/2017,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,7,Saturday
7/1/2017,10,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,7,Saturday
7/1/2017,11,1.33,0.33,1.0,2.0,0.0,0.0,0.0,1.0,2017,7,Saturday
7/1/2017,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Saturday
7/1/2017,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,7,Saturday
7/1/2017,14,0.0,0.34,0.0,1.0,0.0,0.0,0.0,0.0,2017,7,Saturday
7/1/2017,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017,7,Saturday
7/1/2017,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Saturday
7/1/2017,17,1.0,0.66,0.0,0.0,0.0,0.0,5.0,0.0,2017,7,Saturday
7/1/2017,18,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2017,7,Saturday
7/1/2017,19,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,7,Saturday
7/1/2017,20,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,2017,7,Saturday
7/1/2017,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Saturday
7/1/2017,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Saturday
7/1/2017,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Saturday
7/2/2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2017,7,Sunday
7/2/2017,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,12,0.33,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,13,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,14,2.33,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2017,7,Sunday
7/2/2017,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,17,0.34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,18,0.0,0.68,0.0,0.0,0.0,0.0,0.0,1.0,2017,7,Sunday
7/2/2017,19,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,20,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Sunday
7/2/2017,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Sunday
7/3/2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,8,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,10,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,12,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,2017,7,Monday
7/3/2017,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,15,0.34,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,16,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2017,7,Monday
7/3/2017,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,18,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,20,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,21,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Monday
7/3/2017,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Monday
7/4/2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Tuesday
7/4/2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Tuesday
7/4/2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Tuesday
7/4/2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Tuesday
7/4/2017,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Tuesday
7/4/2017,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Tuesday
7/4/2017,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Tuesday
7/4/2017,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Tuesday
7/4/2017,8,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,7,Tuesday
7/4/2017,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2017,7,Tuesday
7/4/2017,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2017,7,Tuesday
7/4/2017,11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,7,Tuesday
7/4/2017,12,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2017,7,Tuesday
7/4/2017,13,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2017,7,Tuesday
7/4/2017,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Tuesday
7/4/2017,15,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2017,7,Tuesday
7/4/2017,16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2017,7,Tuesday
7/4/2017,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Tuesday
7/4/2017,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2017,7,Tuesday
7/4/2017,19,2.34,0.0,1.0,5.0,0.0,0.0,0.0,1.0,2017,7,Tuesday
7/4/2017,20,0.0,0.34,0.0,7.0,0.0,0.0,0.0,0.0,2017,7,Tuesday
7/4/2017,21,2.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,7,Tuesday
7/4/2017,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Tuesday
7/4/2017,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Tuesday
7/5/2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Wednesday
7/5/2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Wednesday
7/5/2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Wednesday
7/5/2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Wednesday
7/5/2017,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Wednesday
7/5/2017,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Wednesday
7/5/2017,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Wednesday
7/5/2017,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Wednesday
7/5/2017,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017,7,Wednesday
7/5/2017,9,0.0,0.66,0.0,0.0,4.0,0.0,0.0,0.0,2017,7,Wednesday
7/5/2017,10,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2017,7,Wednesday
7/5/2017,11,0.0,0.33,0.0,1.0,0.0,0.0,0.0,1.0,2017,7,Wednesday
7/5/2017,12,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2017,7,Wednesday
7/5/2017,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Wednesday
7/5/2017,14,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,2017,7,Wednesday
7/5/2017,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,7,Wednesday
7/5/2017,16,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,2017,7,Wednesday
7/5/2017,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,7,Wednesday
7/5/2017,18,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2017,7,Wednesday
7/5/2017,19,0.5,0.33,0.0,1.0,3.0,0.0,0.0,0.0,2017,7,Wednesday
7/5/2017,20,0.0,0.34,0.0,1.0,0.0,0.0,0.0,0.0,2017,7,Wednesday
7/5/2017,21,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2017,7,Wednesday
7/5/2017,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Wednesday
7/5/2017,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Wednesday
7/6/2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Thursday
7/6/2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Thursday
7/6/2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Thursday
7/6/2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Thursday
7/6/2017,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Thursday
7/6/2017,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Thursday
7/6/2017,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Thursday
7/6/2017,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,Thursday
